,HWB,Heizlast,KWB,Kühllast,Strombedarf,maxLeistung,heizart,Fläche
0,48.41510663267102,29.96513874434393,0.0,0.0,17.29156103907662,21.774,Fernwärme,2710.2291452575996
1,40.43285726870445,25.89281364620441,0.0,0.0,17.27380779596321,28.629,Fernwärme,3395.7576291815762
2,47.46524261027654,29.458770744486642,0.0,0.0,17.279754434963284,9.599,Fernwärme,1106.9704542919646
3,39.11215077461593,26.264341738510403,0.0,0.0,17.262666104881053,11.143,Fernwärme,1285.5832118946
4,39.98596572171883,25.482221405233997,0.0,0.0,17.273183115579933,65.369,Gas,7754.381143726068
5,47.96181323873772,29.013031745672958,0.0,0.0,17.28896983466126,15.03,Fernwärme,1819.3934671868649
6,37.820634172620785,24.76224951939855,0.0,0.0,17.2665614617627,72.8,Gas,8637.837825856162
7,41.288496411705786,27.356162864772323,0.0,0.0,17.277998372630115,15.383,Fernwärme,1862.51415507665
8,33.465076371485665,23.164271698123677,0.0,0.0,17.250826279753873,20.818,Gas,2402.838239832212
9,32.50176021060623,23.4871230127377,0.0,0.0,17.249612688503817,8.863,Gas,982.1555891327367
10,27.183345642813904,20.559299380875064,0.0,0.0,17.239258559775973,9.752,Fernwärme,1126.0512526834257
11,35.00954898331351,24.32493934436074,0.0,0.0,17.254082074480802,13.708,Gas,1898.4222712293536
12,24.241521212966063,17.522572269168567,0.0,0.0,17.230074511285,61.949,Gas,7155.627278680877
13,35.278500512770954,22.70795772219892,0.0,0.0,17.243594755022848,6.573,Gas,607.1585443460618
14,30.9191771198766,21.797959269897262,0.0,0.0,17.2403174882793,20.157,Gas,2327.434877759161
15,21.195690316157872,16.00730879343074,0.0,0.0,17.220586280244614,37.323,Gas,4528.244104992859
16,24.90627387132778,19.120272239800396,0.0,0.0,17.233351423490582,10.57,Gas,1220.7371499172289
17,20.455277717537093,15.863455672736528,0.0,0.0,17.214110229141852,21.046,Gas,2501.8685466720776
18,27.0947696938268,19.803980168850636,0.0,0.0,17.23484283802317,12.217,Fernwärme,1410.911861723124
19,27.006277936303555,19.71261739314703,0.0,0.0,17.233272154793415,18.286,Fernwärme,2217.348492487285
20,23.531947798346444,17.84713864661026,0.0,0.0,17.230652155184792,13.818,Fernwärme,1675.8564586558011
21,22.314477722207787,16.80831614461015,0.0,0.0,17.223445566643438,22.708,Gas,2754.834414481515
22,21.58018210364207,16.734334686693735,0.0,0.0,17.223895977919558,14.425,Gas,1749.9646749054848
23,18.12092784691197,19.61296569708358,0.0,0.0,17.277647019346922,3.015,Gas,208.61208326014923
24,32.06357310190479,23.066133054777836,0.0,0.0,17.250232375476923,8.971,Gas,994.0807665203001
25,30.026583617073204,21.50999965137764,0.0,0.0,17.239619769212,12.421,Gas,1376.848353452044
26,21.460667575938242,16.073341581583165,0.0,0.0,17.22288961914634,101.355,Fernwärme,12295.739342202241
27,30.4771797381548,21.86539624832433,0.0,0.0,17.242374374188763,18.997,Gas,2193.1533250345096
28,29.964088153445235,21.434743686072178,0.0,0.0,17.240394363513893,14.85,Gas,1714.6616673920416
29,30.602955358192894,21.54689153813654,0.0,0.0,17.243584237508877,16.572,Fernwärme,1836.6642320367134
30,28.972550032003205,21.06339934712488,0.0,0.0,17.239501419641865,14.872,Gas,1717.2762452140876
31,29.05681949292957,20.342521952878673,0.0,0.0,17.234223372282994,16.822,Gas,1942.8921018355536
32,29.674456020898543,20.938530551937912,0.0,0.0,17.237921518749538,11.37,Gas,1313.0102663006464
33,23.13514439005567,16.86946396179412,0.0,0.0,17.21727484559679,16.931,Gas,1956.592179160918
34,17.69217783614282,13.891265622679542,0.0,0.0,17.21432970704484,28.694,Gas,3411.043300617038
35,23.472783650705395,17.36324742737256,0.0,0.0,17.22339790446339,19.73,Fernwärme,2393.5041523637356
36,21.86806231596206,16.409327502388535,0.0,0.0,17.22151725624109,19.144,Gas,2359.4167402241187
37,32.0196149991226,22.025964574579522,0.0,0.0,17.238639825768857,13.406,Gas,1486.209936543352
38,46.55377148062794,31.034441725140518,0.0,0.0,17.269564113650155,5.464,Gas,756.3206964589037
39,28.94102119837886,20.05785485061697,0.0,0.0,17.236166814819274,4.789,Gas,442.4865815969252
40,27.50076645678356,20.04335174768895,0.0,0.0,17.23117817497781,8.185,Gas,907.552868195537
